Protocol,NumNodes,NodeSpeed,Source,Destination,PauseTime,AreaSize,TrafficType,PacketSize,TxRange,RxRange,SimTime,TrafficLoad,PDR,Throughput (kbps),AvgDelay (ms),LossRate,RoutingOverhead,PerformanceClass,EnergyUsed (J)
DSDV,40,15,0,1,4,286,UDP,512,98,69,17,100,0,0,0,0.312,1,Low,557.332
DSDV,40,5,0,1,5,229,UDP,768,95,95,20,66,0.042,42.431,1227.992,0.421,1,Low,662.374
DSDV,40,20,0,1,3,225,UDP,640,80,50,25,9,0,0,0,0.542,1,Low,819.86
DSDV,40,1,0,1,1,248,UDP,640,74,78,22,52,0.089,90.287,501.333,0.476,1,Low,725.033
DSDV,40,15,0,1,3,276,UDP,512,81,65,20,83,0,0,0,0.421,1,Low,656.066
DSDV,40,10,0,1,2,289,UDP,640,77,53,20,63,0,0,0,0.421,1,Low,655.542
DSDV,40,5,0,1,3,259,UDP,640,56,56,20,47,0,0,0,0.421,1,Low,655.717
DSDV,40,15,0,1,2,244,UDP,640,51,85,25,87,1,1019.431,29.718,0,1,High,826.548
DSDV,50,15,0,1,5,215,UDP,896,83,69,23,47,0.797,803.42,58.942,0,1,Medium,957.6
DSDV,50,1,0,1,2,275,UDP,640,59,52,20,54,1,1019.521,4.625,0,1,High,822.289
DSDV,50,5,0,1,1,266,UDP,640,96,100,16,59,0.007,6.967,497.85,0.267,1,Low,657.631
DSDV,50,5,0,1,2,300,UDP,896,79,74,23,84,0.262,264.423,547.774,0.408,1,Low,958.093
DSDV,50,15,0,1,2,250,UDP,896,84,51,16,51,1,1007.498,1.982,0,1,High,658.005
DSDV,50,20,0,1,2,207,UDP,512,60,79,20,11,0,0,0,0.421,1,Low,821.066
DSDV,50,20,0,1,2,264,UDP,640,64,59,18,2,0,0,0,0.353,1,Low,737.711
DSDV,50,5,0,1,5,264,UDP,640,81,100,23,91,0,0,0,0.5,1,Low,942.891
DSDV,50,5,0,1,4,264,UDP,640,56,67,24,60,0.174,177.595,691.697,0.429,1,Low,1007.564
DSDV,50,15,0,1,4,209,UDP,896,95,98,19,11,0.791,796.684,82.928,0.057,1,Medium,795.123
DSDV,50,20,0,1,0,259,UDP,640,93,53,25,75,0.958,977.019,7.733,0.042,1,High,1031.818
DSDV,50,1,0,1,1,219,UDP,768,99,56,16,69,0.079,79.645,870.443,0.265,1,Low,667.302
DSDV,50,1,0,1,3,217,UDP,896,71,63,23,50,0.181,182.859,1039.782,0.387,1,Low,967.194
DSDV,50,1,0,1,3,249,UDP,896,83,81,19,16,0.305,307.727,520.212,0.307,1,Low,790.292
DSDV,50,1,0,1,3,243,UDP,640,65,84,16,6,0.159,162.328,1354.398,0.201,1,Low,678.07
DSDV,50,5,0,1,1,293,UDP,512,59,75,17,57,0.012,11.872,466.044,0.312,1,Low,698.379
DSDV,50,5,0,1,4,299,UDP,640,64,68,24,66,0,0,0,0.522,1,Low,984.873
DSDV,50,1,0,1,1,251,UDP,640,54,51,18,18,0.339,345.535,521.947,0.224,1,Low,752.435
DSDV,50,20,0,1,2,298,UDP,512,60,77,17,65,0,0,0,0.312,1,Low,696.758
DSDV,50,5,0,1,1,215,UDP,640,91,92,21,31,0.159,162.467,703.291,0.421,1,Low,892.768
DSDV,50,10,0,1,1,282,UDP,640,63,64,22,2,0.953,971.475,13.37,0,1,High,908.184
DSDV,50,20,0,1,4,202,UDP,896,65,85,23,27,0.015,14.82,929.333,0.5,1,Low,949.204
DSDV,50,5,0,1,5,217,UDP,896,61,83,22,52,0.047,47.534,983.399,0.476,1,Low,913.8
DSDV,50,20,0,1,1,278,UDP,768,79,88,15,27,0.37,374.338,500.755,0.123,1,Low,625.542
DSDV,50,10,0,1,2,238,UDP,640,90,50,15,29,0.127,129.136,1291.309,0.158,1,Low,630.979
DSDV,50,15,0,1,4,227,UDP,896,74,51,21,13,0.353,355.474,514.179,0.292,1,Low,879.841
DSDV,50,10,0,1,0,246,UDP,512,97,68,18,71,0.206,212.235,515.646,0.317,1,Low,746.331
DSDV,50,10,0,1,2,270,UDP,768,52,90,23,30,0,0,0,0.5,1,Low,942.987
DSDV,50,1,0,1,0,253,UDP,640,55,91,21,30,0,0,0,0.45,1,Low,861.67
DSDV,50,5,0,1,2,226,UDP,768,74,83,16,32,0.977,988.896,41.432,0,1,High,664.882
DSDV,50,15,0,1,5,219,UDP,896,58,92,22,24,0.068,68.456,533.653,0.476,1,Low,911.921
DSDV,50,5,0,1,3,246,UDP,896,82,73,20,60,0.677,681.994,135.307,0.134,1,Medium,833.282
DSDV,50,5,0,1,3,205,UDP,640,61,56,24,2,0.169,172.601,692.488,0.463,1,Low,1019.497
DSDV,50,5,0,1,5,258,UDP,768,83,79,24,92,0,0,0,0.522,1,Low,984.676
DSDV,50,20,0,1,4,204,UDP,896,82,80,20,67,0.872,877.991,95.267,0,1,High,834.16
DSDV,50,5,0,1,0,256,UDP,640,58,89,15,10,0.926,944.86,5.529,0.073,1,High,621.396
DSDV,50,1,0,1,5,206,UDP,896,80,69,16,9,0.118,119.079,531.607,0.235,1,Low,676.719
DSDV,50,15,0,1,0,247,UDP,640,56,72,23,25,0,0,0,0.5,1,Low,943.508
DSDV,50,5,0,1,3,212,UDP,640,77,94,15,33,0.156,159.284,784.269,0.156,1,Low,634.915
DSDV,50,10,0,1,3,280,UDP,640,65,100,25,57,0.193,196.665,781.787,0.479,1,Low,1047.603
DSDV,50,1,0,1,5,286,UDP,640,57,79,24,19,0,0,0,0.522,1,Low,984.029
DSDV,50,10,0,1,1,238,UDP,640,68,55,21,42,0.319,325.423,505.127,0.284,1,Low,877.186
DSDV,50,10,0,1,4,238,UDP,896,84,53,24,80,0,0,0,0.522,1,Low,984.432
DSDV,50,5,0,1,5,248,UDP,640,51,96,23,95,0.318,324.706,547.474,0.335,1,Low,969.748
DSDV,50,10,0,1,1,205,UDP,640,63,62,16,90,0.135,138.13,543.551,0.265,1,Low,664.456
DSDV,50,1,0,1,4,210,UDP,640,99,94,19,18,0.314,320.409,511.463,0.26,1,Low,797.753
DSDV,50,1,0,1,0,232,UDP,896,81,56,19,41,0.112,112.355,961.9,0.387,1,Low,792.85
DSDV,50,5,0,1,0,231,UDP,640,100,95,25,69,0,0,0,0.542,1,Low,1026.043
DSDV,50,20,0,1,4,234,UDP,768,72,64,18,82,0.996,1008.026,37.713,0,1,High,743.208
DSDV,50,5,0,1,1,277,UDP,768,86,60,18,4,0,0,0,0.353,1,Low,737.617
DSDV,50,20,0,1,1,273,UDP,640,91,66,21,55,0.087,88.491,510.088,0.45,1,Low,866.977
DSDV,50,10,0,1,1,273,UDP,512,75,67,18,84,0,0,0,0.353,1,Low,737.749
DSDV,50,10,0,1,1,216,UDP,640,87,84,16,21,1,1019.518,11.533,0,1,High,661.418
DSDV,50,5,0,1,0,201,UDP,640,66,77,18,97,0.953,972.187,166.716,0.033,1,High,748.737
DSDV,50,5,0,1,2,246,UDP,640,54,99,19,28,0.197,201.861,725.311,0.311,1,Low,796.955
DSDV,50,1,0,1,4,295,UDP,640,100,90,23,50,0.204,207.979,538.284,0.47,1,Low,952.378
DSDV,50,1,0,1,4,209,UDP,512,62,100,24,86,1,1030.122,1.637,0,1,High,989.715
DSDV,50,5,0,1,3,218,UDP,768,66,50,17,42,0.018,18.278,389.809,0.312,1,Low,699.322
DSDV,50,10,0,1,3,205,UDP,512,94,50,17,96,0.999,1029.869,9.792,0,1,High,705.095
DSDV,50,1,0,1,3,203,UDP,768,96,57,22,32,0.104,104.956,1001.011,0.427,1,Low,926.754
DSDV,50,5,0,1,4,237,UDP,896,79,99,15,7,0,0,0,0.214,1,Low,615.278
DSDV,50,10,0,1,1,222,UDP,896,83,80,21,4,0.171,172.394,659,0.425,1,Low,877.619
DSDV,50,20,0,1,3,292,UDP,640,83,55,15,61,0,0,0,0.214,1,Low,614.835
DSDV,50,5,0,1,2,201,UDP,640,72,79,22,80,0.132,135.01,1210.212,0.359,1,Low,939.648
DSDV,50,5,0,1,3,223,UDP,512,94,66,18,62,1,1030.176,5.472,0,1,High,741.985
DSDV,50,5,0,1,3,272,UDP,640,54,66,17,28,0.994,1013.303,11.286,0,1,High,704.398
DSDV,50,15,0,1,2,234,UDP,512,96,63,18,66,0,0,0,0.353,1,Low,738.887
DSDV,50,10,0,1,3,223,UDP,512,95,75,15,51,0.282,291.041,1133.67,0.131,1,Low,631.694
DSDV,50,1,0,1,5,229,UDP,640,53,58,19,95,0.159,162.635,581.954,0.387,1,Low,788.584
DSDV,50,20,0,1,1,249,UDP,768,68,55,25,69,0.088,89.538,1041.113,0.502,1,Low,1049.569
DSDV,50,20,0,1,5,218,UDP,896,50,91,19,2,0.999,1006.988,6.356,0,1,High,783.458
DSDV,50,15,0,1,1,233,UDP,896,80,58,21,25,1,1007.394,1.207,0,1,High,863.404
DSDV,50,1,0,1,5,260,UDP,512,73,53,21,61,0,0,0,0.45,1,Low,860.847
DSDV,50,1,0,1,0,208,UDP,640,57,56,25,12,1,1019.473,5.039,0,1,High,1031.491
DSDV,50,10,0,1,4,263,UDP,896,99,60,18,95,1,1007.449,1.456,0,1,High,740.57
DSDV,50,15,0,1,1,270,UDP,512,56,84,16,3,0,0,0,0.267,1,Low,656.103
DSDV,50,15,0,1,1,279,UDP,768,81,70,16,21,0.435,440.993,898.153,0.124,1,Low,668.718
DSDV,50,15,0,1,1,227,UDP,768,74,99,25,41,0.173,174.688,987.107,0.464,1,Low,1073.34
DSDV,50,1,0,1,2,300,UDP,768,55,83,20,39,0,0,0,0.421,1,Low,819.367
DSDV,50,15,0,1,3,205,UDP,512,73,57,24,13,0.978,1007.679,24.982,0,1,High,996.84
DSDV,50,10,0,1,2,289,UDP,896,80,69,25,61,0.299,300.891,596.228,0.412,1,Low,1050.761
DSDV,50,1,0,1,3,284,UDP,512,82,58,25,94,0.118,121.676,508.707,0.542,1,Low,1032.181
DSDV,50,5,0,1,2,240,UDP,512,95,51,17,89,0,0,0,0.312,1,Low,697.166
DSDV,50,15,0,1,3,253,UDP,896,99,73,18,13,0,0,0,0.353,1,Low,738.906
DSDV,50,15,0,1,4,238,UDP,512,95,72,21,39,0.078,79.975,586.858,0.45,1,Low,868.49
DSDV,50,5,0,1,4,297,UDP,512,75,66,17,35,0.345,355.787,495.173,0.195,1,Low,709.257
DSDV,50,1,0,1,1,221,UDP,896,67,88,16,78,0.332,334.657,553.893,0.192,1,Low,674.786
DSDV,50,10,0,1,4,282,UDP,896,56,80,17,99,1,1007.472,3.128,0,1,High,699.187
DSDV,50,10,0,1,1,270,UDP,768,79,86,25,43,0.374,378.2,504.672,0.332,1,Low,1040.325
DSDV,50,15,0,1,1,228,UDP,512,86,94,24,50,0.156,160.556,822.095,0.45,1,Low,1007.453
DSDV,50,10,0,1,0,275,UDP,640,50,83,19,47,0.098,103.008,1174.577,0.347,1,Low,801.543
DSDV,50,1,0,1,5,224,UDP,896,83,67,20,23,0.126,127.727,946.409,0.382,1,Low,840.577
DSDV,50,10,0,1,0,281,UDP,512,67,69,17,67,0.154,158.256,545.183,0.277,1,Low,712.148
DSDV,50,10,0,1,1,213,UDP,768,99,72,16,71,0.16,162.322,569.483,0.222,1,Low,674.997
DSDV,50,20,0,1,4,242,UDP,512,54,64,17,41,0,0,0,0.312,1,Low,697.857
DSDV,50,5,0,1,3,201,UDP,512,88,72,20,69,0.133,136.867,1314.654,0.34,1,Low,848.239
DSDV,50,15,0,1,0,253,UDP,640,70,74,22,15,0,0,0,0.476,1,Low,902.715
DSDV,50,20,0,1,1,225,UDP,640,52,69,24,42,0.255,259.664,625.821,0.385,1,Low,1012.975
DSDV,50,1,0,1,2,296,UDP,512,51,60,19,30,0,0,0,0.389,1,Low,778.533
DSDV,50,5,0,1,3,253,UDP,512,73,56,21,97,0,0,0,0.45,1,Low,861.113
DSDV,50,15,0,1,1,274,UDP,768,64,56,23,65,1,1012.41,1.13,0,1,High,946.232
DSDV,50,1,0,1,5,255,UDP,768,60,75,24,86,0,0,0,0.522,1,Low,984.447
DSDV,50,1,0,1,1,211,UDP,896,55,81,22,60,1,1007.379,2.942,0,1,High,907.137
DSDV,50,20,0,1,3,272,UDP,896,56,56,20,34,0,0,0,0.421,1,Low,820.318
DSDV,50,1,0,1,5,254,UDP,768,56,74,18,8,0.038,38.454,458.267,0.353,1,Low,739.919
DSDV,50,20,0,1,4,276,UDP,768,98,79,23,65,0,0,0,0.5,1,Low,943.166
DSDV,50,20,0,1,0,276,UDP,512,97,56,15,46,0,0,0,0.214,1,Low,614.956
DSDV,50,1,0,1,4,227,UDP,896,100,61,17,30,0,0,0,0.312,1,Low,697.493
DSDV,50,15,0,1,2,205,UDP,512,61,87,24,46,0.383,394.104,805.6,0.275,1,Low,1010.066
DSDV,50,5,0,1,1,260,UDP,512,93,98,23,62,0,0,0,0.5,1,Low,943.711
DSDV,50,15,0,1,5,231,UDP,896,96,59,20,16,0.138,139.685,921.259,0.346,1,Low,849.068
DSDV,50,15,0,1,4,290,UDP,768,54,86,15,20,0,0,0,0.214,1,Low,614.613
DSDV,50,5,0,1,2,234,UDP,896,66,89,18,29,0.823,829.127,50.172,0.045,1,High,748.71
DSDV,50,15,0,1,5,237,UDP,896,79,95,19,64,0.22,221.742,1049.243,0.279,1,Low,797.368
DSDV,50,15,0,1,4,204,UDP,896,88,62,24,98,0.189,190.282,66.036,0.522,1,Low,987.989
DSDV,50,20,0,1,4,238,UDP,512,76,86,15,10,0,0,0,0.214,1,Low,614.948
DSDV,50,5,0,1,2,200,UDP,768,92,91,20,13,0.347,351.316,507.047,0.266,1,Low,844.079
DSDV,50,20,0,1,0,241,UDP,768,77,71,22,14,0,0,0,0.476,1,Low,901.963
DSDV,50,1,0,1,0,221,UDP,512,54,65,16,50,0.004,3.658,597.231,0.267,1,Low,658.555
DSDV,50,1,0,1,3,211,UDP,896,76,90,19,74,0.348,351.739,546.496,0.254,1,Low,795.888
DSDV,50,15,0,1,5,240,UDP,896,52,73,18,83,0.326,328.489,552.006,0.229,1,Low,761.273
DSDV,50,5,0,1,5,271,UDP,640,85,91,17,58,0.015,15.016,409,0.312,1,Low,698.976
DSDV,50,1,0,1,5,213,UDP,512,65,96,19,30,0.159,164.142,996.386,0.316,1,Low,806.984
DSDV,50,5,0,1,5,262,UDP,640,52,55,18,95,0.152,155.431,989.974,0.325,1,Low,753.669
DSDV,50,1,0,1,5,294,UDP,512,67,82,15,34,0,0,0,0.214,1,Low,614.654
DSDV,50,5,0,1,1,256,UDP,896,56,91,19,44,0.006,6.037,585.2,0.389,1,Low,781.635
DSDV,50,20,0,1,3,240,UDP,896,77,96,18,7,1,1007.449,1.158,0,1,High,739.806
DSDV,50,1,0,1,2,294,UDP,640,57,72,20,31,0,0,0,0.421,1,Low,820.501
DSDV,50,20,0,1,3,276,UDP,512,89,60,20,39,0,0,0,0.421,1,Low,820.054
DSDV,50,15,0,1,3,297,UDP,768,70,99,15,44,1,1012.549,1.128,0,1,High,616.577
DSDV,50,15,0,1,4,211,UDP,512,91,95,15,10,0.929,956.596,12.196,0.071,1,High,619.778
DSDV,50,15,0,1,1,256,UDP,640,59,61,15,77,0,0,0,0.214,1,Low,614.71
DSDV,50,1,0,1,0,296,UDP,896,55,85,24,93,0,0,0,0.522,1,Low,983.376
DSDV,50,15,0,1,5,214,UDP,896,75,59,24,48,0.286,287.718,529.289,0.381,1,Low,1009.673
DSDV,50,20,0,1,2,218,UDP,896,82,50,21,33,0.338,340.701,515.772,0.285,1,Low,885.649
DSDV,50,5,0,1,3,201,UDP,512,83,83,25,28,0.189,194.644,521.379,0.483,1,Low,1048.208
DSDV,50,5,0,1,0,256,UDP,768,86,98,17,42,0.261,264.01,555.947,0.282,1,Low,717.81
DSDV,50,1,0,1,4,215,UDP,896,87,77,22,11,1,1007.323,7.004,0,1,High,907.879
DSDV,50,15,0,1,4,259,UDP,512,87,74,19,99,0.336,345.879,498.311,0.25,1,Low,786.496
DSDV,50,5,0,1,1,292,UDP,896,58,93,22,18,0,0,0,0.476,1,Low,901.301
DSDV,50,10,0,1,0,279,UDP,640,85,83,16,83,0,0,0,0.267,1,Low,656.501
DSDV,50,1,0,1,1,212,UDP,512,61,59,15,42,1,1030.088,0.899,0,1,High,617.353
DSDV,50,10,0,1,3,255,UDP,640,66,90,15,10,0,0,0,0.214,1,Low,614.746
DSDV,50,5,0,1,4,256,UDP,640,70,96,22,41,1,1019.499,1.115,0,1,High,905.7
DSDV,50,1,0,1,3,299,UDP,512,60,71,19,92,0.33,339.585,516.153,0.253,1,Low,796.759
DSDV,50,15,0,1,2,260,UDP,896,65,75,21,55,0,0,0,0.45,1,Low,861.499
DSDV,50,10,0,1,4,242,UDP,512,100,72,19,15,0.094,97.201,604.222,0.363,1,Low,809.104
DSDV,50,5,0,1,5,241,UDP,768,56,100,18,43,0,0,0,0.353,1,Low,738.506
DSDV,50,1,0,1,4,276,UDP,512,69,81,23,76,0,0,0,0.5,1,Low,942.578
DSDV,50,15,0,1,2,216,UDP,640,69,57,19,44,1,1019.534,0.943,0,1,High,782.432
